main_category,category,sku,item_name,usd_price,upc,item_weight,item_length,item_width,item_height,part_number,manufacturer,brand_name,part_number,product_description
Units,Paragon,PS6X4E,"6"" X 4"" STRAINER PLASTIC FLANGED ECCENTRIC",1719.46,,N/A,N/A,N/A,N/A,PS6X4E,Pentair,Pentair,PS6X4E,"6"" X 4"" STRAINER PLASTIC FLANGED ECCENTRIC"
Units,Paragon,PS6X5E,"6"" X 5"" STRAINER PLASTIC FLANGED ECCENTRIC",1724.06,,N/A,N/A,N/A,N/A,PS6X5E,Pentair,Pentair,PS6X5E,"6"" X 5"" STRAINER PLASTIC FLANGED ECCENTRIC"
Units,Paragon,PS6X6,"6"" X 6"" STRAINER PLASTIC FLANGED",1682.66,,N/A,N/A,N/A,N/A,PS6X6,Pentair,Pentair,PS6X6,"6"" X 6"" STRAINER PLASTIC FLANGED"
Units,Pumps,PS85-T52,85 GALLON PROSOURCE TANK ,567.34,22315314641,N/A,N/A,N/A,N/A,PS85-T52,Pentair,Pentair,PS85-T52,85 GALLON PROSOURCE TANK 
Units,Paragon,PS8X4E,"8""X4"" STRAINER PLASTIC FLANGED ECCENTRIC",1811.47,,N/A,N/A,N/A,N/A,PS8X4E,Pentair,Pentair,PS8X4E,"8""X4"" STRAINER PLASTIC FLANGED ECCENTRIC"
Units,Paragon,PS8X5E,"8""X5"" STRAINER PLASTIC FLANGED ECCENTRIC",1804.57,,N/A,N/A,N/A,N/A,PS8X5E,Pentair,Pentair,PS8X5E,"8""X5"" STRAINER PLASTIC FLANGED ECCENTRIC"
Units,Paragon,PS8X6E,"8""X6"" STRAINER PLASTIC FLANGED ECCENTRIC",1799.97,,N/A,N/A,N/A,N/A,PS8X6E,Pentair,Pentair,PS8X6E,"8""X6"" STRAINER PLASTIC FLANGED ECCENTRIC"
Units,Paragon,PS8X8,"8"" X 8"" STRAINER - PLASTIC FLANGED",1753.96,,N/A,N/A,N/A,N/A,PS8X8,Pentair,Pentair,PS8X8,"8"" X 8"" STRAINER - PLASTIC FLANGED"
Units,Maintenance,R111046,BRUSH #92 12 PK ,8.63,7.88E+11,1.08,0.58,1.7,1.7,R111046,Pentair,Pentair,R111046,BRUSH #92 12 PK 
Units,Maintenance,R111316,BRUSH #902 12 PK ,6.91,7.88E+11,0.65,7,18,5,R111316,Pentair,Pentair,R111316,BRUSH #902 12 PK 
Units,Maintenance,R111342,"BRUSH #905 12PK 24""CURVD ",15.09,7.88E+11,1.58,7,18.5,25.5,R111342,Pentair,Pentair,R111342,"BRUSH #905 12PK 24""CURVD "
Units,Maintenance,R111358,BRUSH #907 12 PK BLENDED SS & NYLON,12.97,7.88E+11,1.166,6.5,19.5,19.5,R111358,Pentair,Pentair,R111358,BRUSH #907 12 PK BLENDED SS & NYLON
Units,Maintenance,R111366,BRUSH #912 12 PK ,4.81,7.88E+11,0.83,6.5,19.5,19.5,R111366,Pentair,Pentair,R111366,BRUSH #912 12 PK 
Units,Maintenance,R111386,BRUSH #912VL 12 PK ,5.18,7.88E+11,0.83,6.5,19.5,19.5,R111386,Pentair,Pentair,R111386,BRUSH #912VL 12 PK 
Units,Maintenance,R111556,SCRUBBER #650 12 PK BRUSH,5.14,7.88E+11,0.5,6.5,12.25,18.25,R111556,Pentair,Pentair,R111556,SCRUBBER #650 12 PK BRUSH
Units,Maintenance,R111560,SCRUBBER #651 12 PK W/VELCRO & SWIVEL,9.91,7.88E+11,0.5,9.75,10,18.25,R111560,Pentair,Pentair,R111560,SCRUBBER #651 12 PK W/VELCRO & SWIVEL
Units,Maintenance,R111584,"BRUSH WOOD 10"" 25 PK BLUE/WHITE",4.26,7.88E+11,0.84,9.5,11.5,25,R111584,Pentair,Pentair,R111584,"BRUSH WOOD 10"" 25 PK BLUE/WHITE"
Units,Maintenance,R111616,BRUSH #604A 12 PK ALGAE SS BRISTLE,7.56,7.88E+11,0.5,8.75,8.75,12.75,R111616,Pentair,Pentair,R111616,BRUSH #604A 12 PK ALGAE SS BRISTLE
Units,Maintenance,R111626,"BRUSH #709 12 PK 9"" ALGAE SS BRISTLE",9.4,7.88E+11,0.75,7.75,13.75,18.25,R111626,Pentair,Pentair,R111626,"BRUSH #709 12 PK 9"" ALGAE SS BRISTLE"
Units,Maintenance,R111646,"BRUSH #718 12 PK 18"" ALGAE SS BRISTLE",15.52,7.88E+11,1.25,0.58,1.66,1.66,R111646,Pentair,Pentair,R111646,"BRUSH #718 12 PK 18"" ALGAE SS BRISTLE"
Units,Maintenance,R121026,SKIMMER #119 12 PK ,6.4,7.88E+11,0.75,24.5,1.25,0.58,R121026,Pentair,Pentair,R121026,SKIMMER #119 12 PK 
Units,Maintenance,R121106,LEAF RAKE #122 12 PK ,12.26,7.88E+11,1.5,9.75,20,20,R121106,Pentair,Pentair,R121106,LEAF RAKE #122 12 PK 
Units,Maintenance,R121126,LEAF RAKE #123 12 PK ,9.33,7.88E+11,0.75,16,18,1.25,R121126,Pentair,Pentair,R121126,LEAF RAKE #123 12 PK 
Units,Maintenance,R121166,SKIMMER #124 12 PK ,4.14,7.88E+11,0.58,0.75,1.17,1.67,R121166,Pentair,Pentair,R121166,SKIMMER #124 12 PK 
Units,Maintenance,R121186,SKIMMER #124H 12 PK W/LONG HANDLE,7.19,7.88E+11,0.92,0.75,1.08,5.17,R121186,Pentair,Pentair,R121186,SKIMMER #124H 12 PK W/LONG HANDLE
Units,Maintenance,R121196,SKIMMER #126 HEAVYDUTY 12 PK,9.59,7.88E+11,1,2.16,1.25,0.92,R121196,Pentair,Pentair,R121196,SKIMMER #126 HEAVYDUTY 12 PK
Units,Maintenance,R121216,SKIMMER NET #126R 12 PK REPLACEMENT NET,5.12,7.88E+11,0.5,6.5,19.5,19.5,R121216,Pentair,Pentair,R121216,SKIMMER NET #126R 12 PK REPLACEMENT NET
Units,Maintenance,R121230,"LEAF RAKE PRO #117 12 PK REPLCABLE FRAME,NET,STRP",14.92,7.88E+11,1.66,1.66,1.66,1.16,R121230,Pentair,Pentair,R121230,"LEAF RAKE PRO #117 12 PK REPLCABLE FRAME,NET,STRP"
Units,Maintenance,R121232,FRAME & NET REPL. #117R 12 PK,10.67,7.88E+11,1,6.5,19.5,19.5,R121232,Pentair,Pentair,R121232,FRAME & NET REPL. #117R 12 PK
Units,Maintenance,R131016,KIT MAINT. #140 3 PK ,26.51,7.88E+11,4,15.25,16,22.75,R131016,Pentair,Pentair,R131016,KIT MAINT. #140 3 PK 
Units,Maintenance,R131020,KIT MAINT. #140 3 PK CANADIAN,26.99,7.88E+11,12,N/A,N/A,N/A,R131020,Pentair,Pentair,R131020,KIT MAINT. #140 3 PK CANADIAN
Units,Maintenance,R131021,KIT MAINT SPECIAL 1PK VERSION #1,29.08,7.88E+11,4,N/A,N/A,N/A,R131021,Pentair,Pentair,R131021,KIT MAINT SPECIAL 1PK VERSION #1
Units,Maintenance,R131037,KIT MAINT SPECIAL 3PK VERSION #1,29.76,7.88E+11,4.33,15.25,16,22.75,R131037,Pentair,Pentair,R131037,KIT MAINT SPECIAL 3PK VERSION #1
Units,Maintenance,R131046,KIT MAINT. #142B 3 PK ,45.52,7.88E+11,6.33,15.25,16,22.75,R131046,Pentair,Pentair,R131046,KIT MAINT. #142B 3 PK 
Units,Maintenance,R131048,KIT MAINT SPECIAL 3PK VERSION #2,38.78,7.88E+11,23,N/A,N/A,N/A,R131048,Pentair,Pentair,R131048,KIT MAINT SPECIAL 3PK VERSION #2
Units,Maintenance,R131066,KIT MAINT #137 3 PK VINYL LINER,47.39,7.88E+11,6.7,15.25,5,22.75,R131066,Pentair,Pentair,R131066,KIT MAINT #137 3 PK VINYL LINER
Units,Maintenance,R131074,KIT MAINT 3PK #5682 ,36.45,7.88E+11,6.13,N/A,N/A,N/A,R131074,Pentair,Pentair,R131074,KIT MAINT 3PK #5682 
Units,Maintenance,R131075,KIT MAINT 3PK #5681 ,51.35,7.88E+11,7.33,15.25,16,22.75,R131075,Pentair,Pentair,R131075,KIT MAINT 3PK #5681 
Units,Maintenance,R131076,KIT MAINT 3PK #138 VNYL ,39.74,7.88E+11,6.67,15.25,16,22.75,R131076,Pentair,Pentair,R131076,KIT MAINT 3PK #138 VNYL 
Units,Maintenance,R131078,KIT MAINT SPECIAL 3PK VERSION #4,52.18,7.88E+11,26,N/A,N/A,N/A,R131078,Pentair,Pentair,R131078,KIT MAINT SPECIAL 3PK VERSION #4
Units,Maintenance,R131079,KIT MAINT SPECIAL 3PK VERSION #5,38.34,7.88E+11,0.01,N/A,N/A,N/A,R131079,Pentair,Pentair,R131079,KIT MAINT SPECIAL 3PK VERSION #5
Units,Maintenance,R131106,KIT MAINT 3PK CANADIAN ,36.09,7.88E+11,17,N/A,N/A,N/A,R131106,Pentair,Pentair,R131106,KIT MAINT 3PK CANADIAN 
Units,Maintenance,R131146,KIT MAINT RMK 4400 3 PK ,31.02,7.88E+11,4.67,15.25,16,22.75,R131146,Pentair,Pentair,R131146,KIT MAINT RMK 4400 3 PK 
Units,Maintenance,R131147,KIT MAINT RMK 5500 3 PK ,39.5,7.88E+11,5,15.25,16,22.75,R131147,Pentair,Pentair,R131147,KIT MAINT RMK 5500 3 PK 
Units,Maintenance,R131148A,KIT MAINT 1PK VERSION #1,31.07,7.88E+11,4.32,N/A,N/A,N/A,R131148A,Pentair,Pentair,R131148A,KIT MAINT 1PK VERSION #1
Units,Maintenance,R131155,KIT MAINT 3 PK ,63.19,7.88E+11,0.05,N/A,N/A,N/A,R131155,Pentair,Pentair,R131155,KIT MAINT 3 PK 
Units,Maintenance,R131204,KIT MAINT SPECIAL 1PK VERSION #2,31.7,7.88E+11,5,18.5,12.5,7,R131204,Pentair,Pentair,R131204,KIT MAINT SPECIAL 1PK VERSION #2
Units,Maintenance,R131256A,KIT MAINT SPECIAL 1 PK VERSION #3,25.61,7.88E+11,0.01,N/A,N/A,N/A,R131256A,Pentair,Pentair,R131256A,KIT MAINT SPECIAL 1 PK VERSION #3
Units,Maintenance,R131316,KIT MAINT SPECIAL 1PK VERSION #10,54.59,7.88E+11,10,19.5,15,6,R131316,Pentair,Pentair,R131316,KIT MAINT SPECIAL 1PK VERSION #10
Units,Maintenance,R131360,KIT MAINT 1PK VERSION #2,41.89,7.88E+11,0.01,N/A,N/A,N/A,R131360,Pentair,Pentair,R131360,KIT MAINT 1PK VERSION #2
Units,Maintenance,R131371,KIT MAINT 1PK VERSION #11,41.6,7.88E+11,7.22,N/A,N/A,N/A,R131371,Pentair,Pentair,R131371,KIT MAINT 1PK VERSION #11
Units,Maintenance,R131388,KIT MAINT 3PK ,57.3,7.88E+11,0.01,N/A,N/A,N/A,R131388,Pentair,Pentair,R131388,KIT MAINT 3PK 
Units,Maintenance,R131398,KIT MAINT SPECIAL 1PK VERSION #12,43.19,7.88E+11,0.01,N/A,N/A,N/A,R131398,Pentair,Pentair,R131398,KIT MAINT SPECIAL 1PK VERSION #12
Units,Maintenance,R131404,KIT MAINT 3PK VERSION #14,44.03,7.88E+11,8.33,23,16,16.5,R131404,Pentair,Pentair,R131404,KIT MAINT 3PK VERSION #14
Units,Maintenance,R131410,KIT MAINT 1PK ,39.02,7.88E+11,0.01,N/A,N/A,N/A,R131410,Pentair,Pentair,R131410,KIT MAINT 1PK 
Units,Maintenance,R131418,KIT MAINT 3PK ,38.39,7.88E+11,0.01,N/A,N/A,N/A,R131418,Pentair,Pentair,R131418,KIT MAINT 3PK 
Units,Maintenance,R131442,KIT MAINT 1 PACK ,81.83,7.88E+11,11,19,21.5,5.5,R131442,Pentair,Pentair,R131442,KIT MAINT 1 PACK 
Units,Maintenance,R131448,KIT MAINT 3PK ,34.92,7.88E+11,7.39,N/A,N/A,N/A,R131448,Pentair,Pentair,R131448,KIT MAINT 3PK 
Units,Maintenance,R141036,THERM #127 24 PK B.P. ,3.58,7.88E+11,0.17,8.25,8.25,9.75,R141036,Pentair,Pentair,R141036,THERM #127 24 PK B.P. 
Units,Maintenance,R141046,THERM #127 48 PK ,3.3,7.88E+11,0.104,4.5,9.25,11.5,R141046,Pentair,Pentair,R141046,THERM #127 48 PK 
Units,Maintenance,R141076,THERM #130 24 PK B.P. ,9.54,7.88E+11,0.25,8.25,8.25,9.75,R141076,Pentair,Pentair,R141076,THERM #130 24 PK B.P. 
Units,Maintenance,R141086,THERM #130 48 PK ,8.29,7.88E+11,0.166,0.1,0.18,0.23,R141086,Pentair,Pentair,R141086,THERM #130 48 PK 
Units,Maintenance,R141106,THERM #133 24PK ,4.14,7.88E+11,0.25,6.5,12.25,18.25,R141106,Pentair,Pentair,R141106,THERM #133 24PK 
Units,Maintenance,R141106A,#133 THERM IMPRINTED 24 PACKPRIVATE BRAND BUBBLE,6.9,7.88E+11,0.29,18.5,12.75,7,R141106A,Pentair,Pentair,R141106A,#133 THERM IMPRINTED 24 PACKPRIVATE BRAND BUBBLE
Units,Maintenance,R141116A,#133 IMPRINTED DISPLAY 24 PACKUSE ALL FOUR COLO,4.9,7.88E+11,0.21,12,8,8.5,R141116A,Pentair,Pentair,R141116A,#133 IMPRINTED DISPLAY 24 PACKUSE ALL FOUR COLO
Units,Maintenance,R141200,THERM #136 COMBO 24 PK CLAMSHELL W/LEASH,5.64,7.88E+11,0.33,7.5,14,18,R141200,Pentair,Pentair,R141200,THERM #136 COMBO 24 PK CLAMSHELL W/LEASH
Units,Maintenance,R141200A,THERM #136 IMPRINTED 24 PK IN CLAMSHELL,6.67,7.88E+11,0.33,18.5,14,8,R141200A,Pentair,Pentair,R141200A,THERM #136 IMPRINTED 24 PK IN CLAMSHELL
Units,Maintenance,R141260A,THERM #136 IMPRNT SHRINK WRAPPED,4.77,7.88E+11,0.01,N/A,N/A,N/A,R141260A,Pentair,Pentair,R141260A,THERM #136 IMPRNT SHRINK WRAPPED
Units,Maintenance,R151076,KIT TEST #752 24 PK ,6.12,7.88E+11,0.42,4,11,15.75,R151076,Pentair,Pentair,R151076,KIT TEST #752 24 PK 
Units,Maintenance,R151076A,KIT TEST #752 PRIV 24PK ,6.05,7.88E+11,0.42,16,11,4,R151076A,Pentair,Pentair,R151076A,KIT TEST #752 PRIV 24PK 
Units,Maintenance,R151077,KIT TEST #752 24PK EX ,6.12,7.88E+11,10,4,11,15.75,R151077,Pentair,Pentair,R151077,KIT TEST #752 24PK EX 
Units,Maintenance,R151082,KIT TEST #752 24 PK CANADIAN KIT,6.2,7.88E+11,0.42,16,11,4,R151082,Pentair,Pentair,R151082,KIT TEST #752 24 PK CANADIAN KIT
Units,Maintenance,R151083,KIT TEST #752 24PK SPAN ,6.12,7.88E+11,0.333,4,11,15.75,R151083,Pentair,Pentair,R151083,KIT TEST #752 24PK SPAN 
Units,Maintenance,R151083A,KIT TEST #752 PRIV ,5.36,7.88E+11,0.42,16,11,4,R151083A,Pentair,Pentair,R151083A,KIT TEST #752 PRIV 
Units,Maintenance,R151090,KIT TEST #752DPD 24PK ,5.86,7.88E+11,0.42,4,11,15.75,R151090,Pentair,Pentair,R151090,KIT TEST #752DPD 24PK 
Units,Maintenance,R151186,KIT TEST #78HR 12 PK ALL IN ONE,11.51,7.88E+11,1.166,0.75,1.16,1.25,R151186,Pentair,Pentair,R151186,KIT TEST #78HR 12 PK ALL IN ONE
Units,Maintenance,R151186A,KIT TEST #78 HI RANGE PRIV 12PK ALL IN ONE,11.58,7.88E+11,1.33,12,12,15,R151186A,Pentair,Pentair,R151186A,KIT TEST #78 HI RANGE PRIV 12PK ALL IN ONE
Units,Maintenance,R151190,KIT TEST#77 12PK BR/CL ,13.95,7.88E+11,1.33,9,14,15.25,R151190,Pentair,Pentair,R151190,KIT TEST#77 12PK BR/CL 
Units,Maintenance,R151196,KIT TEST #756 BROMINE 24 PK,6.12,7.88E+11,0.42,4,11,15.75,R151196,Pentair,Pentair,R151196,KIT TEST #756 BROMINE 24 PK
Units,Maintenance,R151196A,KIT TEST #756 PRIV 24PK ,6.05,7.88E+11,0.42,16,11,4.25,R151196A,Pentair,Pentair,R151196A,KIT TEST #756 PRIV 24PK 
Units,Maintenance,R151201,KIT TEST #756 24PK CANAD ,6.27,7.88E+11,0.42,16,11,15.75,R151201,Pentair,Pentair,R151201,KIT TEST #756 24PK CANAD 
Units,Maintenance,R151226,KIT TEST #79 6 PK ,10.87,7.88E+11,1.166,8.5,8.75,13,R151226,Pentair,Pentair,R151226,KIT TEST #79 6 PK 
Units,Maintenance,R151246,KIT TEST #78DPDT 12 PK ,13.95,7.88E+11,1.42,9,14,15.25,R151246,Pentair,Pentair,R151246,KIT TEST #78DPDT 12 PK 
Units,Maintenance,R151248,KIT TEST #78DPD PLUS ALL IN ONE 12 PK,15.65,7.88E+11,1.5,9,14,15.25,R151248,Pentair,Pentair,R151248,KIT TEST #78DPD PLUS ALL IN ONE 12 PK
Units,Maintenance,R151276,KIT TEST #1200 24 PK ,6.24,7.88E+11,0.46,5.5,11.5,13.75,R151276,Pentair,Pentair,R151276,KIT TEST #1200 24 PK 
Units,Maintenance,R151306,KIT TEST #1300 24 PK ,6.11,7.88E+11,0.5,5.5,11.5,13.75,R151306,Pentair,Pentair,R151306,KIT TEST #1300 24 PK 
Units,Maintenance,R151716,KIT TEST #PRO-11 6 PK ,22.53,7.88E+11,2.17,9.25,11.5,16.25,R151716,Pentair,Pentair,R151716,KIT TEST #PRO-11 6 PK 
Units,Maintenance,R161004,SOLUTION OTO 1/2 oz 48PK REP R161006 96 PACK,0.77,7.88E+11,0.06,0.08,0.15,0.21,R161004,Pentair,Pentair,R161004,SOLUTION OTO 1/2 oz 48PK REP R161006 96 PACK
Units,Maintenance,R161018,SOLUTION PH 1/2 oz 48 PK ,0.77,7.88E+11,0.06,0.08,0.15,0.21,R161018,Pentair,Pentair,R161018,SOLUTION PH 1/2 oz 48 PK 
Units,Maintenance,R161025,SOLUTION OTO 1 oz 48 PK ,0.88,7.88E+11,0.13,4,7,10.5,R161025,Pentair,Pentair,R161025,SOLUTION OTO 1 oz 48 PK 
Units,Maintenance,R161046,SOLUTION OTO 8 OZ 24 PK ,2.15,7.88E+11,0.67,7,8.25,12,R161046,Pentair,Pentair,R161046,SOLUTION OTO 8 OZ 24 PK 
Units,Maintenance,R161056,SOLUTION OTO 16 OZ 12 PK ,3.29,7.88E+11,1.16,7.75,8.5,10.25,R161056,Pentair,Pentair,R161056,SOLUTION OTO 16 OZ 12 PK 
Units,Maintenance,R161094,SOLUTION PH 1 oz 48 PK REPL. R161092 96 PACK,0.87,7.88E+11,0.104,4,7,10.5,R161094,Pentair,Pentair,R161094,SOLUTION PH 1 oz 48 PK REPL. R161092 96 PACK
Units,Maintenance,R161116,SOLUTION PH 8 oz 24 PK ,2.2,7.88E+11,0.63,7,8.25,12,R161116,Pentair,Pentair,R161116,SOLUTION PH 8 oz 24 PK 
Units,Maintenance,R161126,SOLUTION PH 16 oz 12 PK ,3.29,7.88E+11,1.25,7.75,8.5,10.25,R161126,Pentair,Pentair,R161126,SOLUTION PH 16 oz 12 PK 
Units,Maintenance,R161150,SOLUTION OTO & PH 1/2 OZ 24 PK B.P.,2.3,7.88E+11,0.17,7.25,10.5,15.75,R161150,Pentair,Pentair,R161150,SOLUTION OTO & PH 1/2 OZ 24 PK B.P.
Units,Maintenance,R161160,SOLUTION OTO & PH 1 OZ 24 PK B.P.,2.56,7.88E+11,0.25,7.25,10.5,15.75,R161160,Pentair,Pentair,R161160,SOLUTION OTO & PH 1 OZ 24 PK B.P.
Units,Maintenance,R161178,SOLUTION #2 1oz 48PK REPL. R161176 96 PACK,0.88,7.88E+11,0.13,4,7,10.5,R161178,Pentair,Pentair,R161178,SOLUTION #2 1oz 48PK REPL. R161176 96 PACK
Units,Maintenance,R161180,SOLUTION #2 1 oz 24 PK ,0.96,7.88E+11,0.083,10,7.25,4,R161180,Pentair,Pentair,R161180,SOLUTION #2 1 oz 24 PK 
Units,Maintenance,R161182,SOLUTION #3 1 oz 24 PK ,0.91,7.88E+11,0.13,10,7,4,R161182,Pentair,Pentair,R161182,SOLUTION #3 1 oz 24 PK 
Units,Maintenance,R161185,SOLUTION #3 1 oz 48 PK REP. R161186 96 PACK,0.85,7.88E+11,0.13,4,7,10.5,R161185,Pentair,Pentair,R161185,SOLUTION #3 1 oz 48 PK REP. R161186 96 PACK
Units,Maintenance,R161200,SOL #3B SNGL .5oz BOT (CASE QTY48)RPL R161188,0.77,7.88E+11,0.06,4,7,10.5,R161200,Pentair,Pentair,R161200,SOL #3B SNGL .5oz BOT (CASE QTY48)RPL R161188
Units,Maintenance,R161202,SOLUTION #3B 1 oz 48 PK REPL. R161192 96 PACK,0.85,7.88E+11,0.13,4,7,10.5,R161202,Pentair,Pentair,R161202,SOLUTION #3B 1 oz 48 PK REPL. R161192 96 PACK
Units,Maintenance,R161203,SOL #5 SNGL .5oz BOT (CASE QTY 48) REPL R1611,0.85,7.88E+11,0.06,4,7,10.5,R161203,Pentair,Pentair,R161203,SOL #5 SNGL .5oz BOT (CASE QTY 48) REPL R1611
Units,Maintenance,R161204,SOLUTION #4 1/2 oz 48 PK REPL. R161206 96 PACK,0.78,7.88E+11,0.06,4,7,10.5,R161204,Pentair,Pentair,R161204,SOLUTION #4 1/2 oz 48 PK REPL. R161206 96 PACK
Units,Maintenance,R161216,SOL ALL 5 24 PK B.P. ,5.81,7.88E+11,0.46,N/A,N/A,N/A,R161216,Pentair,Pentair,R161216,SOL ALL 5 24 PK B.P. 
Units,Maintenance,R161286,SOLUTION #2 8 oz 24 PK ,2.14,7.88E+11,16,N/A,N/A,N/A,R161286,Pentair,Pentair,R161286,SOLUTION #2 8 oz 24 PK 
Units,Maintenance,R161302,SOLUTION #3 1/2 oz 48 PK REPL. R161300 96 PACK,0.76,7.88E+11,0.06,4,7,10.5,R161302,Pentair,Pentair,R161302,SOLUTION #3 1/2 oz 48 PK REPL. R161300 96 PACK
Units,Maintenance,R161566,TEST STRIP 3WAY 12PK REPLACES R161570,5.06,7.88E+11,0.17,9.25,8,8.25,R161566,Pentair,Pentair,R161566,TEST STRIP 3WAY 12PK REPLACES R161570
Units,Maintenance,R161568,TEST STRIP 5WAY 12PK REPLACES R161572,8.92,7.88E+11,0.25,9,6.75,5,R161568,Pentair,Pentair,R161568,TEST STRIP 5WAY 12PK REPLACES R161572
Units,Maintenance,R161576,TABLETS DPD #1 1000 PER RB-699A-M,33.22,7.88E+11,1,2,5,7.75,R161576,Pentair,Pentair,R161576,TABLETS DPD #1 1000 PER RB-699A-M
Units,Maintenance,R161586,TABLETS DPD #3 1000 PER RB-6905A-M,33.22,7.88E+11,1,2,5,7.75,R161586,Pentair,Pentair,R161586,TABLETS DPD #3 1000 PER RB-6905A-M
Units,Maintenance,R161590,TABLETS DPD PH 1000 PER RB-6915A-M,33.22,7.88E+11,1,2,5,7.75,R161590,Pentair,Pentair,R161590,TABLETS DPD PH 1000 PER RB-6915A-M
Units,Maintenance,R161591,TABLETS CYANURIC 1000PER RB-8010A-M,34.5,7.88E+11,1,2,5,7.75,R161591,Pentair,Pentair,R161591,TABLETS CYANURIC 1000PER RB-8010A-M
Units,Maintenance,R161593,TABLETS DPD #1 12 PK B.P.,2.82,7.88E+11,0.17,7.5,7.5,9,R161593,Pentair,Pentair,R161593,TABLETS DPD #1 12 PK B.P.
Units,Maintenance,R161594,TABLETS DPD PHENOL RED 12 PK B.P.,2.88,7.88E+11,0.17,7.5,7.5,9,R161594,Pentair,Pentair,R161594,TABLETS DPD PHENOL RED 12 PK B.P.
Units,Maintenance,R161596,CYANURIC ACID 8 oz 24 PK ,3.4,7.88E+11,15,N/A,N/A,N/A,R161596,Pentair,Pentair,R161596,CYANURIC ACID 8 oz 24 PK 
Units,Maintenance,R161599,TABLETS DPD #3 12 PK B.P.,2.94,7.88E+11,0.17,7.5,7.5,9,R161599,Pentair,Pentair,R161599,TABLETS DPD #3 12 PK B.P.
Units,Maintenance,R161606,CYANURIC ACID 16 oz 12PK ,3.74,7.88E+11,1.4,N/A,N/A,N/A,R161606,Pentair,Pentair,R161606,CYANURIC ACID 16 oz 12PK 
Units,Maintenance,R161616,CYANURIC ACID 32 oz 12PK ,6.88,7.88E+11,2.4,9,10.25,13.25,R161616,Pentair,Pentair,R161616,CYANURIC ACID 32 oz 12PK 
Units,Maintenance,R161626,CYANURIC ACID 1 gal 4 PK ,21.48,7.88E+11,9,12.25,12.75,12.75,R161626,Pentair,Pentair,R161626,CYANURIC ACID 1 gal 4 PK 
Units,Maintenance,R161634,SOLUTION #6 1/2 oz 48 PK REPL. R161636 96 PACK,0.93,7.88E+11,0.041,4,7,10.5,R161634,Pentair,Pentair,R161634,SOLUTION #6 1/2 oz 48 PK REPL. R161636 96 PACK
Units,Maintenance,R161642,SOLUTION #7 1/2 oz 48 PK REPL R161650 96 PACK,0.8,7.88E+11,0.062,4,7,10.5,R161642,Pentair,Pentair,R161642,SOLUTION #7 1/2 oz 48 PK REPL R161650 96 PACK
Units,Maintenance,R161644,SOLUTION #7 1 oz 48 PK REPL. R 161646 96 PACK,0.88,7.88E+11,0.13,4,7,10.5,R161644,Pentair,Pentair,R161644,SOLUTION #7 1 oz 48 PK REPL. R 161646 96 PACK
Units,Maintenance,R161666,KIT REFILL FOR #78DPD 24 PK B.P.,7.97,7.88E+11,0.54,6.5,12.25,18.25,R161666,Pentair,Pentair,R161666,KIT REFILL FOR #78DPD 24 PK B.P.
Units,Maintenance,R161676,TABLETS CYANURIC 12 PK B.P.,2.05,7.88E+11,0.17,7.5,7.5,9,R161676,Pentair,Pentair,R161676,TABLETS CYANURIC 12 PK B.P.
Units,Filters,R170050,CONWAY SPACESAVER II ,97.8,7.88E+11,10,17,13,28,R170050,Pentair,Pentair,R170050,CONWAY SPACESAVER II 
Units,Sanitizers,R171016,CHLOR #300 1PK ,46.32,7.88E+11,4,7,7,21,R171016,Pentair,Pentair,R171016,CHLOR #300 1PK 
Units,Sanitizers,R171022,CHLOR #300C CLR/YLW 1PK ,51.07,7.88E+11,4.33,21,7,7,R171022,Pentair,Pentair,R171022,CHLOR #300C CLR/YLW 1PK 
Units,Sanitizers,R171026,CHLOR #302 1PK ,51.59,7.88E+11,4.67,14.75,22.25,23,R171026,Pentair,Pentair,R171026,CHLOR #302 1PK 
Units,Sanitizers,R171056,CHLOR #300-19 1PK ,49.85,7.88E+11,5,7,7,30.25,R171056,Pentair,Pentair,R171056,CHLOR #300-19 1PK 
Units,Sanitizers,R171060,DISPENSER FLOATING #330 W/SCREEN 12 PK,7.62,7.88E+11,0.85,7,7,7.5,R171060,Pentair,Pentair,R171060,DISPENSER FLOATING #330 W/SCREEN 12 PK
Units,Sanitizers,R171066,CHLOR #300-29 1PK ,53.35,7.88E+11,6,7,7,40.25,R171066,Pentair,Pentair,R171066,CHLOR #300-29 1PK 
Units,Sanitizers,R171070,CHLOR #300-29X 1PK ,76.15,7.88E+11,6,10.25,10.25,40,R171070,Pentair,Pentair,R171070,CHLOR #300-29X 1PK 
Units,Sanitizers,R171074,DISPENSER FLOATING #335 12 PK BL/WH,6,7.88E+11,0.67,9.75,11.75,25,R171074,Pentair,Pentair,R171074,DISPENSER FLOATING #335 12 PK BL/WH
Units,Maintenance,R171074A,IMPRINTED #335 FLOATER BLUE/WHITE 12 PACK,6.71,7.88E+11,0.67,17,13,8.75,R171074A,Pentair,Pentair,R171074A,IMPRINTED #335 FLOATER BLUE/WHITE 12 PACK
Units,Sanitizers,R171086,DISPENSER FLOATING #330 12 PK,5.63,7.88E+11,1,2,7.5,1,R171086,Pentair,Pentair,R171086,DISPENSER FLOATING #330 12 PK
Units,Sanitizers,R171090,DISPENSER FLOATING #335 12 PK BG/WH,6,7.88E+11,0.67,9.75,11.75,25,R171090,Pentair,Pentair,R171090,DISPENSER FLOATING #335 12 PK BG/WH
